x  y  k1  k2 
1.0690786557543090  0.0000000000000000  1.140877768  1.140877768 
1.0668133389870855  0.0629336225691867  1.139462206  1.139807980 
1.0600321040832417  0.1255637436823076  1.134813873  1.138256132 
1.0487804494792281  0.1875842553619674  1.127130455  1.135735900 
1.0331323553744916  0.2487030122372955  1.116775286  1.132251579 
1.0131896981032105  0.3086347606163663  1.104033481  1.127940823 
0.9890789409376852  0.3671088282113577  1.089263313  1.122900998 
0.9609490362176885  0.4238697758490463  1.072880077  1.117256368 
0.9289682419620721  0.4786796387647814  1.055296318  1.111134357 
0.8933211298176322  0.5313189694887958  1.036926382  1.104665908 
0.8542054986878508  0.5815874984493862  1.018162625  1.097980035 
0.8118294500198214  0.6293042456662379  0.999367253  1.091200747 
0.7664086783948327  0.6743072091007432  0.980864812  1.084444359 
0.7181640553403433  0.7164526945085181  0.962938751  1.077817754 
0.6673195460674148  0.7556143760844335  0.945830922  1.071417322 
0.6141004781084172  0.7916821690628870  0.929743179  1.065328556 
0.5587321614161793  0.8245609909826072  0.914840536  1.059626110 
0.5014388445393952  0.8541694780412344  0.901255207  1.054374223 
0.4424429812236172  0.8804387124989483  0.889091045  1.049627379 
0.3819647752595928  0.9033110060098080  0.878428019  1.045431090 
0.3202219681843628  0.9227387736232670  0.869326436  1.041822733 
0.2574298336173694  0.9386835242466365  0.861830748  1.038832365 
0.1938013428742736  0.9511149859623714  0.855972832  1.036483468 
0.1295474683480623  0.9600103787490719  0.851774689  1.034793604 
0.0648775934272508  0.9653538427652487  0.849250540  1.033774931 
0.0000000000000071  0.9671360272267275  0.848408315  1.033434589 
-0.0648775934272382  0.9653538427652387  0.849250540  1.033774931 
-0.1295474683480481  0.9600103787490459  0.851774689  1.034793604 
-0.1938013428742598  0.9511149859623368  0.855972832  1.036483468 
-0.2574298336173561  0.9386835242466349  0.861830748  1.038832365 
-0.3202219681843448  0.9227387736232509  0.869326436  1.041822733 
-0.3819647752595876  0.9033110060097659  0.878428019  1.045431090 
-0.4424429812236006  0.8804387124989337  0.889091045  1.049627379 
-0.5014388445393689  0.8541694780412307  0.901255207  1.054374223 
-0.5587321614161737  0.8245609909826145  0.914840536  1.059626110 
-0.6141004781083885  0.7916821690628695  0.929743179  1.065328556 
-0.6673195460674036  0.7556143760844298  0.945830922  1.071417322 
-0.7181640553403312  0.7164526945085117  0.962938751  1.077817754 
-0.7664086783948241  0.6743072091007430  0.980864812  1.084444359 
-0.8118294500198123  0.6293042456662272  0.999367253  1.091200747 
-0.8542054986878385  0.5815874984493719  1.018162625  1.097980035 
-0.8933211298176181  0.5313189694888011  1.036926382  1.104665908 
-0.9289682419620600  0.4786796387647729  1.055296318  1.111134357 
-0.9609490362176794  0.4238697758490469  1.072880077  1.117256368 
-0.9890789409376790  0.3671088282113528  1.089263313  1.122900998 
-1.0131896981032025  0.3086347606163623  1.104033481  1.127940823 
-1.0331323553744851  0.2487030122372928  1.116775286  1.132251579 
-1.0487804494792210  0.1875842553619643  1.127130455  1.135735900 
-1.0600321040832346  0.1255637436823045  1.134813873  1.138256132 
-1.0668133389870793  0.0629336225691843  1.139462206  1.139807980 
-1.0690786557543033  -0.0000000000000025  1.140877768  1.140877768 
