x  y  k1  k2 
1.1027398869498002  0.0000000000000000  1.214836537  1.214836537 
1.1003273998789720  0.0629779434864868  1.212418718  1.213259284 
1.0931087282894485  0.1256237273621173  1.204511336  1.210647302 
1.0811418329845512  0.1876049087837852  1.191618618  1.206375474 
1.0645207989741508  0.2486052626669266  1.174349601  1.200537480 
1.0433740767940229  0.3083200570091405  1.153357420  1.193363696 
1.0178597482802330  0.3664642707011824  1.129360724  1.185057953 
0.9881618511459632  0.4227739526568681  1.103159511  1.175854155 
0.9544854918617118  0.4770087017610944  1.075513675  1.165987732 
0.9170522345225941  0.5289525997171162  1.047145558  1.155690181 
0.8760955209039081  0.5784144546092841  1.018696971  1.145180044 
0.8318564899343938  0.6252272433794100  0.990721603  1.134657624 
0.7845802784815802  0.6692469576935659  0.963678392  1.124301607 
0.7345129049358432  0.7103509939719060  0.937935233  1.114267707 
0.6818987620166796  0.7484362460761708  0.913776766  1.104688800 
0.6269787107129168  0.7834170387167482  0.891415233  1.095676141 
0.5699887349739348  0.8152230192785427  0.871002397  1.087321274 
0.5111590983602047  0.8437971005455284  0.852641375  1.079698301 
0.4507139343784288  0.8690935227779811  0.836397616  1.072866266 
0.3888712003783430  0.8910760820553481  0.822308593  1.066871479 
0.3258429281328583  0.9097165541648713  0.810392034  1.061749662 
0.2618357105611113  0.9249933297803395  0.800652707  1.057527846 
0.1970513718298241  0.9368902670747411  0.793087829  1.054225975 
0.1316877760726763  0.9453957617123356  0.787691231  1.051858225 
0.0659397373788245  0.9505020307578870  0.784456431  1.050434008 
0.0000000000000078  0.9522046057822304  0.783378731  1.049958689 
-0.0659397373788087  0.9505020307578844  0.784456431  1.050434008 
-0.1316877760726575  0.9453957617123285  0.787691231  1.051858225 
-0.1970513718298118  0.9368902670747349  0.793087829  1.054225975 
-0.2618357105610950  0.9249933297803221  0.800652707  1.057527846 
-0.3258429281328381  0.9097165541648650  0.810392034  1.061749662 
-0.3888712003783262  0.8910760820553607  0.822308593  1.066871479 
-0.4507139343784212  0.8690935227779774  0.836397616  1.072866266 
-0.5111590983601852  0.8437971005455381  0.852641375  1.079698301 
-0.5699887349739233  0.8152230192785477  0.871002397  1.087321274 
-0.6269787107128996  0.7834170387167371  0.891415233  1.095676141 
-0.6818987620166734  0.7484362460761409  0.913776766  1.104688800 
-0.7345129049358069  0.7103509939719161  0.937935233  1.114267707 
-0.7845802784815658  0.6692469576935666  0.963678392  1.124301607 
-0.8318564899343843  0.6252272433794045  0.990721603  1.134657624 
-0.8760955209038911  0.5784144546092634  1.018696971  1.145180044 
-0.9170522345225762  0.5289525997171156  1.047145558  1.155690181 
-0.9544854918616944  0.4770087017610830  1.075513675  1.165987732 
-0.9881618511459461  0.4227739526568633  1.103159511  1.175854155 
-1.0178597482802176  0.3664642707011780  1.129360724  1.185057953 
-1.0433740767940074  0.3083200570091376  1.153357420  1.193363696 
-1.0645207989741376  0.2486052626669236  1.174349601  1.200537480 
-1.0811418329845355  0.1876049087837819  1.191618618  1.206375474 
-1.0931087282894327  0.1256237273621148  1.204511336  1.210647302 
-1.1003273998789567  0.0629779434864846  1.212418718  1.213259284 
-1.1027398869497855  -0.0000000000000025  1.214836537  1.214836537 
