x  y  k1  k2 
1.0973314288865772  0.0000000000000000  1.203082838  1.203082838 
1.0948478610202999  0.0642085314369224  1.200714397  1.201341061 
1.0874210476655239  0.1280424833247070  1.193104689  1.198820798 
1.0751235931357079  0.1911295894637016  1.180588838  1.194701372 
1.0580726615856899  0.2531195384319256  1.163989412  1.189081660 
1.0364258761407628  0.3136806735919846  1.143772175  1.182197154 
1.0103744594691109  0.3725096093872795  1.120751286  1.174245518 
0.9801369506619382  0.4293327999736425  1.095670591  1.165459848 
0.9459521215549979  0.4839086623734609  1.069277979  1.156069403 
0.9080724764265548  0.5360275429538057  1.042264285  1.146297793 
0.8667583127438092  0.5855106619972531  1.015237478  1.136353431 
0.8222726779409701  0.6322080926440026  0.988717166  1.126425042 
0.7748772745169010  0.6759961492175640  0.963128583  1.116678987 
0.7248293238132224  0.7167744373426242  0.938809363  1.107258547 
0.6723793182027874  0.7544627939298203  0.916017825  1.098284624 
0.6177695573211326  0.7889982834221130  0.894944606  1.089857360 
0.5612333459752491  0.8203323673795236  0.875724457  1.082058309 
0.5029947307638956  0.8484283201826273  0.858447757  1.074952840 
0.4432686614192220  0.8732589295328070  0.843170890  1.068592551 
0.3822614774076592  0.8948044954138668  0.829925260  1.063017552 
0.3201716368419556  0.9130511244016574  0.818724846  1.058258517 
0.2571906210922079  0.9279893060425505  0.809572341  1.054338468 
0.1935039633236754  0.9396127529259473  0.802464016  1.051274267 
0.1292923618920941  0.9479174846516856  0.797393428  1.049077818 
0.0647328498719561  0.9529011370274485  0.794354146  1.047756982 
0.0000000000000077  0.9545624806610289  0.793341599  1.047316221 
-0.0647328498719407  0.9529011370274553  0.794354146  1.047756982 
-0.1292923618920770  0.9479174846516703  0.797393428  1.049077818 
-0.1935039633236608  0.9396127529259272  0.802464016  1.051274267 
-0.2571906210921915  0.9279893060425347  0.809572341  1.054338468 
-0.3201716368419436  0.9130511244016575  0.818724846  1.058258517 
-0.3822614774076432  0.8948044954138710  0.829925260  1.063017552 
-0.4432686614192028  0.8732589295327735  0.843170890  1.068592551 
-0.5029947307638867  0.8484283201826363  0.858447757  1.074952840 
-0.5612333459752329  0.8203323673795228  0.875724457  1.082058309 
-0.6177695573211113  0.7889982834220939  0.894944606  1.089857360 
-0.6723793182027714  0.7544627939298193  0.916017825  1.098284624 
-0.7248293238132073  0.7167744373426406  0.938809363  1.107258547 
-0.7748772745168870  0.6759961492175542  0.963128583  1.116678987 
-0.8222726779409633  0.6322080926440053  0.988717166  1.126425042 
-0.8667583127437974  0.5855106619972461  1.015237478  1.136353431 
-0.9080724764265375  0.5360275429537980  1.042264285  1.146297793 
-0.9459521215549803  0.4839086623734524  1.069277979  1.156069403 
-0.9801369506619229  0.4293327999736405  1.095670591  1.165459848 
-1.0103744594691000  0.3725096093872791  1.120751286  1.174245518 
-1.0364258761407517  0.3136806735919836  1.143772175  1.182197154 
-1.0580726615856766  0.2531195384319235  1.163989412  1.189081660 
-1.0751235931356946  0.1911295894636994  1.180588838  1.194701372 
-1.0874210476655100  0.1280424833247047  1.193104689  1.198820798 
-1.0948478610202859  0.0642085314369201  1.200714397  1.201341061 
-1.0973314288865641  -0.0000000000000025  1.203082838  1.203082838 
