x  y  k1  k2 
1.0984942227708656  0.0000000000000000  1.205603206  1.205603206 
1.0960245044621268  0.0639627412318455  1.203225204  1.203894103 
1.0886382023097856  0.1275594006588925  1.195543018  1.201352360 
1.0764049845467005  0.1904256800598272  1.182950667  1.197199078 
1.0594373627829659  0.2522180519206308  1.166181589  1.191529587 
1.0378871642451748  0.3126101966936866  1.145792572  1.184578620 
1.0119390108486030  0.3713023178523686  1.122548086  1.176547102 
0.9818046201001945  0.4280226979340336  1.097216106  1.167667992 
0.9477161416437538  0.4825298984021377  1.070545859  1.158172366 
0.9099200352260465  0.5346129364413602  1.043234920  1.148285712 
0.8686713919337036  0.5840904992977992  1.015899444  1.138218732 
0.8242290510244233  0.6308092224120203  0.989065873  1.128162669 
0.7768515715838553  0.6746413710889477  0.963166588  1.118286477 
0.7267940891056769  0.7154821563247935  0.938545251  1.108735999 
0.6743060074069223  0.7532469003716227  0.915465380  1.099634554 
0.6196294409218406  0.7878682138072843  0.894121758  1.091084495 
0.5629983013348470  0.8192933024875628  0.874652333  1.083169340 
0.5046379179225267  0.8474814818420805  0.857149810  1.075956152 
0.4447650861884846  0.8724019436615656  0.841672169  1.069497963 
0.3835884506144950  0.8940317959179227  0.828251834  1.063836062 
0.3213091412996312  0.9123543790314049  0.816903365  1.059002080 
0.2581215987071284  0.9273578510322870  0.807629730  1.055019790 
0.1942145342839034  0.9390340280019157  0.800427276  1.051906630 
0.1297719865866920  0.9473774637781578  0.795289532  1.049674927 
0.0649744423923174  0.9523847531395800  0.792209997  1.048332828 
0.0000000000000078  0.9540540447208461  0.791184040  1.047884961 
-0.0649744423923017  0.9523847531395893  0.792209997  1.048332828 
-0.1297719865866759  0.9473774637781581  0.795289532  1.049674927 
-0.1942145342838898  0.9390340280018949  0.800427276  1.051906630 
-0.2581215987071128  0.9273578510322676  0.807629730  1.055019790 
-0.3213091412996205  0.9123543790314367  0.816903365  1.059002080 
-0.3835884506144744  0.8940317959179245  0.828251834  1.063836062 
-0.4447650861884692  0.8724019436615525  0.841672169  1.069497963 
-0.5046379179225144  0.8474814818420789  0.857149810  1.075956152 
-0.5629983013348284  0.8192933024875418  0.874652333  1.083169340 
-0.6196294409218205  0.7878682138072715  0.894121758  1.091084495 
-0.6743060074069066  0.7532469003716167  0.915465380  1.099634554 
-0.7267940891056519  0.7154821563247898  0.938545251  1.108735999 
-0.7768515715838461  0.6746413710889488  0.963166588  1.118286477 
-0.8242290510244130  0.6308092224120172  0.989065873  1.128162669 
-0.8686713919336929  0.5840904992977901  1.015899444  1.138218732 
-0.9099200352260293  0.5346129364413520  1.043234920  1.148285712 
-0.9477161416437392  0.4825298984021314  1.070545859  1.158172366 
-0.9818046201001798  0.4280226979340302  1.097216106  1.167667992 
-1.0119390108485891  0.3713023178523659  1.122548086  1.176547102 
-1.0378871642451624  0.3126101966936846  1.145792572  1.184578620 
-1.0594373627829521  0.2522180519206288  1.166181589  1.191529587 
-1.0764049845466868  0.1904256800598249  1.182950667  1.197199078 
-1.0886382023097716  0.1275594006588902  1.195543018  1.201352360 
-1.0960245044621129  0.0639627412318433  1.203225204  1.203894103 
-1.0984942227708525  -0.0000000000000025  1.205603206  1.205603206 
