x  y  k1  k2 
1.0734240928109238  0.0000000000000000  1.150268053  1.150268053 
1.0711715642393549  0.0625031731879691  1.148759786  1.149207492 
1.0644275723272143  0.1247138433438405  1.143791465  1.147551520 
1.0532343792746275  0.1863364126869309  1.135608785  1.144859329 
1.0376608113024992  0.2470880315698860  1.124557518  1.141139856 
1.0178020724909587  0.3066912490235090  1.110974611  1.136536083 
0.9937768510562115  0.3648813124854388  1.095229466  1.131153387 
0.9657257301075456  0.4214066776957912  1.077774013  1.125123896 
0.9338084828386241  0.4760312082195218  1.059047209  1.118583838 
0.8982015382460942  0.5285353132571220  1.039493978  1.111673078 
0.8590952751466859  0.5787167975079096  1.019533229  1.104529578 
0.8166913993933252  0.6263912346712796  0.999551806  1.097285991 
0.7712004443077352  0.6713919568338865  0.979895285  1.090066791 
0.7228394789952545  0.7135697000142587  0.960864739  1.082986364 
0.6718300722967155  0.7527919726566787  0.942716141  1.076147867 
0.6183965452944546  0.7889422132245686  0.925662220  1.069642753 
0.5627645263611734  0.8219188036731901  0.909875979  1.063550840 
0.5051598076836716  0.8516340006904812  0.895495164  1.057940753 
0.4458074901655444  0.8780128399471856  0.882627170  1.052870636 
0.3849313948564281  0.9009920603833916  0.871353967  1.048389002 
0.3227537133475328  0.9205190871428981  0.861736738  1.044535636 
0.2594948663739485  0.9365511036862938  0.853820061  1.041342492 
0.1953735386134098  0.9490542364082023  0.847635498  1.038834502 
0.1306068577600001  0.9580028689560808  0.843204551  1.037030285 
0.0654106868432842  0.9633790984638390  0.840540948  1.035942722 
0.0000000000000062  0.9651723419952947  0.839652275  1.035579371 
-0.0654106868432730  0.9633790984638332  0.840540948  1.035942722 
-0.1306068577599880  0.9580028689560662  0.843204551  1.037030285 
-0.1953735386133994  0.9490542364081821  0.847635498  1.038834502 
-0.2594948663739332  0.9365511036862866  0.853820061  1.041342492 
-0.3227537133475137  0.9205190871428917  0.861736738  1.044535636 
-0.3849313948564270  0.9009920603833823  0.871353967  1.048389002 
-0.4458074901655286  0.8780128399471604  0.882627170  1.052870636 
-0.5051598076836382  0.8516340006904825  0.895495164  1.057940753 
-0.5627645263611589  0.8219188036732180  0.909875979  1.063550840 
-0.6183965452944330  0.7889422132245664  0.925662220  1.069642753 
-0.6718300722967052  0.7527919726566685  0.942716141  1.076147867 
-0.7228394789952444  0.7135697000142397  0.960864739  1.082986364 
-0.7712004443077261  0.6713919568338900  0.979895285  1.090066791 
-0.8166913993933175  0.6263912346712658  0.999551806  1.097285991 
-0.8590952751466773  0.5787167975079065  1.019533229  1.104529578 
-0.8982015382460795  0.5285353132571224  1.039493978  1.111673078 
-0.9338084828386120  0.4760312082195138  1.059047209  1.118583838 
-0.9657257301075368  0.4214066776957918  1.077774013  1.125123896 
-0.9937768510562024  0.3648813124854324  1.095229466  1.131153387 
-1.0178020724909462  0.3066912490235033  1.110974611  1.136536083 
-1.0376608113024917  0.2470880315698833  1.124557518  1.141139856 
-1.0532343792746190  0.1863364126869277  1.135608785  1.144859329 
-1.0644275723272063  0.1247138433438375  1.143791465  1.147551520 
-1.0711715642393471  0.0625031731879668  1.148759786  1.149207492 
-1.0734240928109164  -0.0000000000000025  1.150268053  1.150268053 
