x  y  k1  k2 
1.0538291510354068  0.0000000000000000  1.110210488  1.110210488 
1.0536967846366925  0.0154395149557408  1.110146582  1.110164045 
1.0532997220933826  0.0308750250184323  1.109935379  1.110095308 
1.0526380755200926  0.0463025282100880  1.109580117  1.109978004 
1.0517120326528884  0.0617180241570784  1.109085222  1.109813193 
1.0505218560551370  0.0771175167479599  1.108450400  1.109601538 
1.0490678830366349  0.0924970152606826  1.107676747  1.109343396 
1.0473505255347679  0.1078525357305063  1.106765500  1.109039154 
1.0453702699342289  0.1231801022855838  1.105718158  1.108689250 
1.0431276768477116  0.1384757484882131  1.104536440  1.108294179 
1.0406233808610967  0.1537355186705393  1.103222278  1.107854495 
1.0378580902433727  0.1689554692664745  1.101777815  1.107370813 
1.0348325866217671  0.1841316701380800  1.100205394  1.106843806 
1.0315477246220759  0.1992602058959091  1.098507550  1.106274202 
1.0280044314742103  0.2143371772123847  1.096687007  1.105662786 
1.0242037065829586  0.2293587021273570  1.094746662  1.105010398 
1.0201466210639651  0.2443209173449331  1.092689583  1.104317928 
1.0158343172449811  0.2592199795206039  1.090518997  1.103586314 
1.0112680081324514  0.2740520665376671  1.088238282  1.102816544 
1.0064489768435765  0.2888133787719066  1.085850956  1.102009650 
1.0013785760040106  0.3035001403434194  1.083360668  1.101166709 
0.9960582271114867  0.3181086003544616  1.080771187  1.100288834 
0.9904894198655940  0.3326350341122009  1.078086392  1.099377182 
0.9846737114641847  0.3470757443350967  1.075310266  1.098432940 
0.9786127258667791  0.3614270623417903  1.072446877  1.097457333 
0.9723081530255780  0.3756853492212358  1.069500377  1.096451613 
0.9657617480846129  0.3898469969828547  1.066474985  1.095417062 
0.9589753305478403  0.4039084296854555  1.063374979  1.094354988 
0.9519507834168569  0.4178661045437366  1.060204689  1.093266720 
0.9446900522991939  0.4317165130111181  1.056968482  1.092153611 
0.9371951444880803  0.4454561818377499  1.053670757  1.091017028 
0.9294681280147833  0.4590816741024906  1.050315930  1.089858356 
0.9215111306745845  0.4725895902177633  1.046908431  1.088678993 
0.9133263390276311  0.4859765689062131  1.043452694  1.087480347 
0.9049159973759262  0.4992392881481235  1.039953143  1.086263835 
0.8962824067178577  0.5123744660985752  1.036414190  1.085030879 
0.8874279236815719  0.5253788619735736  1.032840225  1.083782906 
0.8783549594388353  0.5382492769041430  1.029235609  1.082521345 
0.8690659786007727  0.5509825547577287  1.025604665  1.081247622 
0.8595634980971618  0.5635755829262589  1.021951675  1.079963164 
0.8498500860408771  0.5760252930801018  1.018280869  1.078669391 
0.8399283605791698  0.5883286618876892  1.014596423  1.077367718 
0.8298009887335086  0.6004827117000734  1.010902454  1.076059550 
0.8194706852296165  0.6124845112003766  1.007203012  1.074746284 
0.8089402113195843  0.6243311760177018  1.003502076  1.073429305 
0.7982123735976314  0.6360198693055642  0.999803553  1.072109985 
0.7872900228113645  0.6475478022846410  0.996111269  1.070789680 
0.7761760526702927  0.6589122347500305  0.992428972  1.069469733 
0.7648733986533236  0.6701104755430787  0.988760323  1.068151467 
0.7533850368167012  0.6811398829882296  0.985108898  1.066836189 
0.7417139826045274  0.6919978652949563  0.981478182  1.065525183 
0.7298632896630214  0.7026818809254988  0.977871570  1.064219716 
0.7178360486604068  0.7131894389287764  0.974292364  1.062921032 
0.7056353861138707  0.7235180992411865  0.970743774  1.061630352 
0.6932644632251103  0.7336654729549253  0.967228912  1.060348874 
0.6807264747259518  0.7436292225545420  0.963750799  1.059077774 
0.6680246477353733  0.7534070621227310  0.960312356  1.057818200 
0.6551622406290083  0.7629967575163822  0.956916411  1.056571278 
0.6421425419229488  0.7723961265133373  0.953565697  1.055338105 
0.6289688691725969  0.7816030389314031  0.950262850  1.054119756 
