x  y  k1  k2 
1.0810142994126051  0.0000000000000000  1.168122072  1.168122072 
1.0808753589157840  0.0154219937755678  1.168013952  1.168056549 
1.0804585817831693  0.0308397576562841  1.167663537  1.167940025 
1.0797641063960179  0.0462489940894224  1.167074148  1.167746159 
1.0787921617116227  0.0616454854335835  1.166252828  1.167472273 
1.0775430704311997  0.0770249765455416  1.165200891  1.167121290 
1.0760172454473629  0.0923832364573276  1.163918971  1.166693286 
1.0742151915719103  0.1077160379744213  1.162410730  1.166189177 
1.0721375043523591  0.1230191668824611  1.160678734  1.165609778 
1.0697848700349648  0.1382884215531086  1.158726749  1.164956074 
1.0671580650012591  0.1535196154796135  1.156558655  1.164229151 
1.0642579553054647  0.1687085789501970  1.154178865  1.163430215 
1.0610854960934450  0.1838511609621021  1.151592138  1.162560582 
1.0576417309749588  0.1989432310619212  1.148803622  1.161621675 
1.0539277913252099  0.2139806811972545  1.145818808  1.160615020 
1.0499448955220549  0.2289594275541099  1.142643520  1.159542241 
1.0456943481160017  0.2438754123841671  1.139283883  1.158405055 
1.0411775389330429  0.2587246058177871  1.135746308  1.157205269 
1.0363959421097715  0.2735030076605364  1.132037462  1.155944769 
1.0313511150606216  0.2882066491701907  1.128164243  1.154625522 
1.0260446973772799  0.3028315948111864  1.124133761  1.153249564 
1.0204784096605892  0.3173739439832388  1.119953304  1.151818997 
1.0146540522855303  0.3318298327207823  1.115630321  1.150335985 
1.0085735041002062  0.3461954353596631  1.111172390  1.148802743 
1.0022387210600130  0.3604669661676050  1.106587202  1.147221537 
0.9956517347985773  0.3746406809347382  1.101882526  1.145594672 
0.9888146511372677  0.3887128785207326  1.097066194  1.143924494 
0.9817296485355094  0.4026799023548227  1.092146075  1.142213376 
0.9743989764844149  0.4165381418852958  1.087130053  1.140463719 
0.9668249538465041  0.4302840339750735  1.082026004  1.138677941 
0.9590099671446660  0.4439140642401062  1.076841778  1.136858476 
0.9509564688036628  0.4574247683276150  1.071585179  1.135007767 
0.9426669753479529  0.4708127331311481  1.066263944  1.133128262 
0.9341440655597899  0.4840745979396019  1.060885731  1.131222405 
0.9253903786014973  0.4972070555182816  1.055458097  1.129292639 
0.9164086121062648  0.5102068531196131  1.049988490  1.127341393 
0.9072015202418252  0.5230707934219120  1.044484226  1.125371085 
0.8977719117516859  0.5357957353943262  1.038952487  1.123384112 
0.8881226479784636  0.5483785950870271  1.033400301  1.121382851 
0.8782566408740571  0.5608163463455574  1.027834536  1.119369653 
0.8681768510013167  0.5731060214489522  1.022261891  1.117346840 
0.8578862855320841  0.5852447116711593  1.016688888  1.115316702 
0.8473879962460573  0.5972295677660545  1.011121863  1.113281496 
0.8366850775354376  0.6090578003761531  1.005566964  1.111243439 
0.8257806644194349  0.6207266803661404  1.000030143  1.109204709 
0.8146779305735845  0.6322335390817014  0.994517157  1.107167444 
0.8033800863777847  0.6435757685352528  0.989033558  1.105133737 
0.7918903769872738  0.6547508215200876  0.983584698  1.103105636 
0.7802120804306416  0.6657562116545287  0.978175727  1.101085141 
0.7683485057384690  0.6765895133583222  0.972811590  1.099074206 
0.7563029911062601  0.6872483617633204  0.967497029  1.097074734 
0.7440789020949333  0.6977304525610892  0.962236584  1.095088579 
0.7316796298720970  0.7080335417897221  0.957034598  1.093117545 
0.7191085894967646  0.7181554455630407  0.951895214  1.091163382 
0.7063692182504275  0.7280940397446214  0.946822384  1.089227792 
0.6934649740166318  0.7378472595699642  0.941819866  1.087312422 
0.6803993337112476  0.7474130992199137  0.936891234  1.085418870 
0.6671757917655831  0.7567896113480422  0.932039879  1.083548680 
0.6537978586634741  0.7659749065659194  0.927269013  1.081703346 
0.6402690595341972  0.7749671528890633  0.922581677  1.079884310 
0.6265929328022978  0.7837645751468095  0.917980744  1.078092961 
0.6127730288950805  0.7923654543598238  0.913468923  1.076330643 
0.5988129090086870  0.8007681270880732  0.909048768  1.074598645 
0.5847161439331747  0.8089709847527613  0.904722680  1.072898208 
0.5704863129368523  0.8169724729354846  0.900492914  1.071230528 
0.5561270027099104  0.8247710906577751  0.896361588  1.069596749 
0.5416418063677427  0.8323653896437367  0.892330682  1.067997971 
