x  y  k1  k2 
1.0345440144837890  0.0000000000000000  1.069923152  1.069923152 
1.0344116600183515  0.0157262122296686  1.069883599  1.069881055 
1.0340146398890799  0.0314481019976973  1.069755211  1.069839087 
1.0333530851940116  0.0471613494005573  1.069534994  1.069767024 
1.0324272154332625  0.0628616385875786  1.069229219  1.069665322 
1.0312373375071260  0.0785446602543747  1.068836956  1.069534638 
1.0297838454174366  0.0942061137243602  1.068358833  1.069375210 
1.0280672199538137  0.1098417090878411  1.067795514  1.069187277 
1.0260880282576861  0.1254471693093832  1.067147830  1.068971100 
1.0238469233045520  0.1410182323177168  1.066416739  1.068726970 
1.0213446433076754  0.1565506530682457  1.065603321  1.068455213 
1.0185820110460890  0.1720402055769575  1.064708779  1.068156191 
1.0155599331193077  0.1874826849215480  1.063734427  1.067830298 
1.0122793991308983  0.2028739092068695  1.062681694  1.067477965 
1.0087414808032091  0.2182097214915443  1.061552113  1.067099654 
1.0049473310256427  0.2334859916728570  1.060347323  1.066695858 
1.0008981828389969  0.2486986183271632  1.059069059  1.066267104 
0.9965953483585230  0.2638435305032014  1.057719154  1.065813946 
0.9920402176384954  0.2789166894658740  1.056299527  1.065336967 
0.9872342574811687  0.2939140903882371  1.054812184  1.064836780 
0.9821790101931349  0.3088317639896044  1.053259211  1.064314021 
0.9768760922921693  0.3236657781178557  1.051642770  1.063769353 
0.9713271931677186  0.3384122392742392  1.049965091  1.063203462 
0.9655340736982947  0.3530672940791420  1.048228469  1.062617056 
0.9594985648290379  0.3676271306774633  1.046435261  1.062010865 
0.9532225661127797  0.3820879800824645  1.044587874  1.061385638 
0.9467080442179816  0.3964461174571323  1.042688769  1.060742140 
0.9399570314068993  0.4106978633322804  1.040740446  1.060081155 
0.9329716239873460  0.4248395847607953  1.038745447  1.059403483 
0.9257539807414292  0.4388676964077000  1.036706346  1.058709936 
0.9183063213346004  0.4527786615756833  1.034625744  1.058001339 
0.9106309247083102  0.4665689931662304  1.032506267  1.057278528 
0.9027301274595354  0.4802352545763479  1.030350558  1.056542350 
0.8946063222104240  0.4937740605312901  1.028161275  1.055793657 
0.8862619559711725  0.5071820778536668  1.025941082  1.055033312 
0.8776995284991931  0.5204560261696289  1.023692650  1.054262182 
0.8689215906576424  0.5335926785528387  1.021418648  1.053481136 
0.8599307427761339  0.5465888621072177  1.019121742  1.052691050 
0.8507296330164843  0.5594414584893936  1.016804586  1.051892800 
0.8413209557462458  0.5721474043721337  1.014469826  1.051087262 
0.8317074499225572  0.5847036918499744  1.012120089  1.050275313 
0.8218918974888794  0.5971073687884512  1.009757983  1.049457826 
0.8118771217869053  0.6093555391185130  1.007386092  1.048635674 
0.8016659859860221  0.6214453630774991  1.005006975  1.047809725 
0.7912613915323844  0.6333740573986115  1.002623161  1.046980842 
0.7806662766195896  0.6451388954504030  1.000237146  1.046149882 
0.7698836146829620  0.6567372073282257  0.997851393  1.045317696 
0.7589164129190762  0.6681663798994496  0.995468328  1.044485127 
0.7477677108322218  0.6794238568044004  0.993090335  1.043653010 
0.7364405788093176  0.6905071384149307  0.990719760  1.042822171 
0.7249381167246481  0.7014137817527138  0.988358903  1.041993424 
0.7132634525756532  0.7121414003691285  0.986010021  1.041167576 
0.7014197411509425  0.7226876641890481  0.983675325  1.040345419 
0.6894101627315271  0.7330502993201679  0.981356977  1.039527737 
0.6772379218261483  0.7432270878304287  0.979057089  1.038715297 
0.6649062459414703  0.7532158674953014  0.976777727  1.037908856 
0.6524183843878704  0.7630145315168300  0.974520902  1.037109157 
0.6397776071211506  0.7726210282171228  0.972288577  1.036316929 
0.6269872036210072  0.7820333607075796  0.970082661  1.035532886 
0.6140504818060744  0.7912495865363156  0.967905012  1.034757727 
0.6009707669863339  0.8002678173156819  0.965757433  1.033992138 
0.5877514008524077  0.8090862183318973  0.963641677  1.033236787 
0.5743957405024520  0.8177030081384397  0.961559442  1.032492328 
0.5609071575059398  0.8261164581355730  0.959512373  1.031759397 
0.5472890370047581  0.8343248921374159  0.957502063  1.031038616 
0.5335447768509859  0.8423266859285703  0.955530051  1.030330591 
0.5196777867813650  0.8501202668121769  0.953597825  1.029635908 
0.5056914876278329  0.8577041131509310  0.951706821  1.028955140 
0.4915893105639183  0.8650767539027796  0.949858420  1.028288841 
0.4773746963863917  0.8722367681530513  0.948053956  1.027637549 
