x  y  k1  k2 
1.0793634316304059  0.0000000000000000  1.164572774  1.164572774 
1.0792240149118337  0.0154718845726707  1.164466692  1.164506562 
1.0788058113203025  0.0309394546328594  1.164123569  1.164392373 
1.0781089657781879  0.0463983278461904  1.163545760  1.164202432 
1.0771337181595231  0.0618442027647569  1.162740712  1.163933993 
1.0758804063968626  0.0772727410763946  1.161709639  1.163589994 
1.0743494628393686  0.0926796298151655  1.160453142  1.163170505 
1.0725414159064519  0.1080605611327294  1.158974828  1.162676432 
1.0704568887978274  0.1234112417903200  1.157277205  1.162108577 
1.0680965993378064  0.1387273930063403  1.155363970  1.161467910 
1.0654613592751321  0.1540047532325459  1.153238930  1.160755503 
1.0625520736687644  0.1692390800553293  1.150906412  1.159972542 
1.0593697401407258  0.1844261523259422  1.148371086  1.159120323 
1.0559154480689799  0.1995617722040784  1.145637998  1.158200246 
1.0521903776974761  0.2146417671989627  1.142712536  1.157213814 
1.0481957991709336  0.2296619921816246  1.139600408  1.156162624 
1.0439330714927504  0.2446183313718489  1.136307623  1.155048365 
1.0394036414074097  0.2595067002951322  1.132840464  1.153872815 
1.0346090422081045  0.2743230477070122  1.129205469  1.152637830 
1.0295508924707988  0.2890633574814209  1.125409399  1.151345342 
1.0242308947160939  0.3037236504598976  1.121459222  1.149997353 
1.0186508340005458  0.3182999862582636  1.117362083  1.148595931 
1.0128125764393325  0.3327884650274291  1.113125278  1.147143200 
1.0067180676624736  0.3471852291650382  1.108756237  1.145641337 
1.0003693312070241  0.3614864649745471  1.104262492  1.144092567 
0.9937684668479770  0.3756884042685807  1.099651656  1.142499156 
0.9869176488709324  0.3897873259132419  1.094931400  1.140863403 
0.9798191242896435  0.4037795573105902  1.090109433  1.139187641 
0.9724752110121611  0.4176614758160101  1.085193475  1.137474223 
0.9648882959591090  0.4314295100880939  1.080191239  1.135725524 
0.9570608331381952  0.4450801413682982  1.075110414  1.133943929 
0.9489953416790156  0.4586099046882001  1.069958639  1.132131836 
0.9406944038325403  0.4720153900021747  1.064743492  1.130291641 
0.9321606629399857  0.4852932432433786  1.059472469  1.128425743 
0.9233968213753411  0.4984401673020792  1.054152969  1.126536534 
0.9144056384664035  0.5114529229247984  1.048792281  1.124626393 
0.9051899283990817  0.5243283295334317  1.043397570  1.122697689 
0.8957525581097927  0.5370632659635101  1.037975863  1.120752770 
0.8860964451707890  0.5496546711215103  1.032534041  1.118793961 
0.8762245556732779  0.5620995445608874  1.027078826  1.116823565 
0.8661399021129766  0.5743949469774910  1.021616777  1.114843852 
0.8558455412829586  0.5865380006244408  1.016154276  1.112857064 
0.8453445721783448  0.5985258896478106  1.010697526  1.110865406 
0.8346401339172838  0.6103558603439843  1.005252546  1.108871049 
0.8237354036826046  0.6220252213402048  0.999825162  1.106876121 
0.8126335946883931  0.6335313436998983  0.994421009  1.104882711 
0.8013379541753437  0.6448716609549425  0.989045526  1.102892866 
0.7898517614389765  0.6560436690665811  0.983703953  1.100908586 
0.7781783258939304  0.6670449263178755  0.978401333  1.098931826 
0.7663209851781440  0.6778730531397971  0.973142508  1.096964494 
0.7542831032997427  0.6885257318738595  0.967932124  1.095008448 
0.7420680688298129  0.6990007064741051  0.962774631  1.093065500 
0.7296792931435049  0.7092957821514850  0.957674282  1.091137409 
0.7171202087120067  0.7194088249637420  0.952635141  1.089225886 
0.7043942674477242  0.7293377613537178  0.947661078  1.087332591 
0.6915049391042463  0.7390805776398560  0.942755782  1.085459132 
0.6784557097330427  0.7486353194617329  0.937922757  1.083607068 
0.6652500801984375  0.7580000911841400  0.933165329  1.081777905 
0.6518915647516136  0.7671730552633083  0.928486653  1.079973102 
0.6383836896651369  0.7761524315782828  0.923889714  1.078194064 
0.6247299919284263  0.7849364967310760  0.919377332  1.076442149 
0.6109340180048594  0.7935235833187881  0.914952170  1.074718665 
0.5969993226507043  0.8019120791812182  0.910616739  1.073024871 
0.5829294677961168  0.8101004266268778  0.906373399  1.071361978 
0.5687280214880713  0.8180871216410368  0.902224370  1.069731149 
0.5543985568949109  0.8258707130786596  0.898171735  1.068133504 
0.5399446513724520  0.8334498018451750  0.894217446  1.066570113 
0.5253698855903938  0.8408230400685672  0.890363330  1.065042004 
0.5106778427188950  0.8479891302650866  0.886611092  1.063550161 
0.4958721076742578  0.8549468245018161  0.882962324  1.062095523 
0.4809562664228804  0.8616949235584463  0.879418510  1.060678989 
0.4659339053421173  0.8682322760911310  0.875981028  1.059301418 
0.4508086106370022  0.8745577778006991  0.872651159  1.057963626 
0.4355839678115304  0.8806703706078656  0.869430092  1.056666393 
0.4202635611928436  0.8865690418375712  0.866318926  1.055410460 
0.4048509735072265  0.8922528234144821  0.863318676  1.054196531 
0.3893497855062339  0.8977207910720055  0.860430281  1.053025273 
0.3737635756409438  0.9029720635767488  0.857654605  1.051897321 
0.3580959197835524  0.9080058019699592  0.854992442  1.050813272 
0.3423503909936283  0.9128212088280391  0.852444520  1.049773694 
0.3265305593278639  0.9174175275436507  0.850011509  1.048779120 
0.3106399916914127  0.9217940416291379  0.847694018  1.047830053 
0.2946822517289425  0.9259500740432329  0.845492605  1.046926965 
0.2786608997535560  0.9298849865430896  0.843407777  1.046070299 
0.2625794927117788  0.9335981790624394  0.841439996  1.045260469 
0.2464415841827049  0.9370890891171864  0.839589678  1.044497861 
0.2302507244093719  0.9403571912395923  0.837857202  1.043782835 
0.2140104603605144  0.9434019964418754  0.836242906  1.043115723 
0.1977243358208065  0.9462230517106419  0.834747097  1.042496830 
0.1813958915076587  0.9488199395323068  0.833370046  1.041926439 
0.1650286652125795  0.9511922774509080  0.832111995  1.041404807 
0.1486261919653715  0.9533397176586773  0.830973161  1.040932165 
0.1321920042190637  0.9552619466201964  0.829953730  1.040508722 
0.1157296320538314  0.9569586847305201  0.829053867  1.040134665 
0.0992426033978446  0.9584296860081816  0.828273713  1.039810156 
0.0827344442632782  0.9596747378229956  0.827613387  1.039535336 
