x  y  k1  k2 
1.0414851804744274  0.0000000000000000  1.084344097  1.084344097 
1.0413526333782908  0.0156328693002946  1.084295898  1.084300093 
1.0409550335368352  0.0312615099360118  1.084138215  1.084248647 
1.0402925068954818  0.0468816959724714  1.083870072  1.084160553 
1.0393652643367890  0.0624892047791458  1.083497156  1.084036466 
1.0381736007381646  0.0780798196330947  1.083018757  1.083877047 
1.0367178947348661  0.0936493315166622  1.082435674  1.083682580 
1.0349986084569511  0.1091935410382292  1.081748768  1.083453358 
1.0330162871625961  0.1247082603193857  1.080959100  1.083189702 
1.0307715588019370  0.1401893148713877  1.080067890  1.082891979 
1.0282651335144783  0.1556325454503115  1.079076511  1.082560594 
1.0254978030620365  0.1710338098905506  1.077986488  1.082195999 
1.0224704401990357  0.1863889849131325  1.076799488  1.081798685 
1.0191839979816879  0.2016939679066397  1.075517319  1.081369189 
1.0156395090177264  0.2169446786781972  1.074141925  1.080908086 
1.0118380846584336  0.2321370611722064  1.072675377  1.080415991 
1.0077809141347955  0.2472670851545926  1.071119869  1.079893558 
1.0034692636397331  0.2623307478604131  1.069477713  1.079341477 
0.9989044753584574  0.2773240756028043  1.067751332  1.078760475 
0.9940879664490915  0.2922431253413325  1.065943254  1.078151310 
0.9890212279757818  0.3070839862079859  1.064056105  1.077514774 
0.9837058237966326  0.3218427809890670  1.062092601  1.076851690 
0.9781433894088410  0.3365156675614980  1.060055544  1.076162907 
0.9723356307534842  0.3510988402820844  1.057947814  1.075449305 
0.9662843229824825  0.3655885313284242  1.055772360  1.074711785 
0.9599913091903236  0.3799810119903493  1.053532197  1.073951275 
0.9534584991130988  0.3942725939108594  1.051230395  1.073168723 
0.9466878677975400  0.4084596302756381  1.048870075  1.072365097 
0.9396814542427305  0.4225385169504269  1.046454402  1.071541383 
0.9324413600170874  0.4365056935657013  1.043986574  1.070698584 
0.9249697478534183  0.4503576445480245  1.041469823  1.069837717 
0.9172688402246343  0.4640909000979227  1.038907401  1.068959812 
0.9093409179028424  0.4777020371139644  1.036302578  1.068065908 
0.9011883185044666  0.4911876800630196  1.033658636  1.067157058 
0.8928134350240242  0.5045445017967131  1.030978860  1.066234317 
0.8842187143591683  0.5177692243143425  1.028266533  1.065298749 
0.8754066558295113  0.5308586194724992  1.025524933  1.064351422 
0.8663798096917932  0.5438095096418825  1.022757326  1.063393407 
0.8571407756537999  0.5566187683117946  1.019966960  1.062425773 
0.8476922013894581  0.5692833206430222  1.017157060  1.061449594 
0.8380367810574433  0.5818001439698722  1.014330827  1.060465937 
0.8281772538255298  0.5941662682521902  1.011491428  1.059475870 
0.8181164024028060  0.6063787764784589  1.008641997  1.058480453 
0.8078570515820921  0.6184348050207553  1.005785628  1.057480742 
0.7974020667941714  0.6303315439430753  1.002925371  1.056477785 
0.7867543526762331  0.6420662372639797  1.000064234  1.055472624 
0.7759168516559629  0.6536361831749160  0.997205173  1.054466288 
0.7648925425532466  0.6650387342156652  0.994351093  1.053459799 
0.7536844392010742  0.6762712974083107  0.991504844  1.052454166 
0.7422955890871582  0.6873313343510938  0.988669223  1.051450386 
0.7307290720177957  0.6982163612738750  0.985846963  1.050449442 
0.7189879988052248  0.7089239490566298  0.983040741  1.049452304 
0.7070755099797178  0.7194517232127153  0.980253170  1.048459927 
0.6949947745277448  0.7297973638384367  0.977486803  1.047473249 
0.6827489886569910  0.7399586055306099  0.974744123  1.046493195 
0.6703413745891929  0.7499332372740842  0.972027552  1.045520670 
0.6577751793821195  0.7597191023002885  0.969339446  1.044556563 
0.6450536737804780  0.7693140979193924  0.966682093  1.043601745 
0.6321801510975014  0.7787161753270252  0.964057714  1.042657069 
0.6191579261268360  0.7879233393878137  0.961468464  1.041723370 
0.6059903340859366  0.7969336483971379  0.958916430  1.040801461 
0.5926807295905324  0.8057452138231150  0.956403631  1.039892138 
0.5792324856614849  0.8143562000301046  0.953932023  1.038996178 
0.5656489927629768  0.8227648239859729  0.951503491  1.038114336 
0.5519336578734280  0.8309693549542804  0.949119857  1.037247348 
0.5380899035880360  0.8389681141732979  0.946782875  1.036395929 
0.5241211672536706  0.8467594745235718  0.944494237  1.035560775 
0.5100309001356544  0.8543418601852342  0.942255569  1.034742559 
0.4958225666161963  0.8617137462871797  0.940068435  1.033941935 
0.4814996434245285  0.8688736585491010  0.937934336  1.033159537 
0.4670656188978326  0.8758201729182203  0.935854712  1.032395977 
0.4525239922732626  0.8825519152021115  0.933830942  1.031651846 
0.4378782730100235  0.8890675606989705  0.931864345  1.030927715 
0.4231319801413443  0.8953658338265839  0.929956185  1.030224134 
0.4082886416555677  0.9014455077518141  0.928107665  1.029541632 
0.3933517939058964  0.9073054040211481  0.926319934  1.028880720 
0.3783249810479414  0.9129443921943586  0.924594085  1.028241884 
0.3632117545045934  0.9183613894818190  0.922931159  1.027625592 
0.3480156724572926  0.9235553603870235  0.921332143  1.027032293 
0.3327402993629109  0.9285253163552741  0.919797971  1.026462414 
0.3173892054954684  0.9332703154296234  0.918329529  1.025916362 
